source,KEY,STATE,STATE KEY,item_code,display_name,master category,KVI / NKVI TAG
FMCGNF,WB1353,WB,2,1353,Colgate Maxfresh Red 150g,FMCGNF,KVI
FMCGNF,JH11578,JH,1,11578,Whisper Choice Ultra XL 6 Pads,FMCGNF,KVI
FMCGNF,CG77772,CG,3,77772,Colin Sparkling Shine Glass & Multisurface Cleaner 500ml,FMCGNF,KVI
FMCGNF,JH4288,JH,1,4288,Surf Excel Quick Wash Detergent 500g,FMCGNF,KVI
FMCGNF,JH5030,JH,1,5030,Sensodyne Toothpaste Fresh Mint 75g,FMCGNF,KVI
FMCGNF,WB67616,WB,2,67616,Colgate Max Fresh Toothpaste 81g,FMCGNF,KVI
FMCGNF,JH15737,JH,1,15737,Whisper Choice XL 280mm 18N,FMCGNF,KVI
FMCGNF,JH964,JH,1,964,Bajaj Almond Drops Hair Oil | 180ml | Pack of 1,FMCGNF,KVI
FMCGNF,JH4144,JH,1,4144,Margo Original Neem Vitamin E Moisturizing Soap| 500g | Buy 4 Get 1 Free,FMCGNF,KVI
FMCGNF,JH4172,JH,1,4172,Pears Pure And Gentle Body Wash 250ml,FMCGNF,KVI
FMCGNF,JH4704,JH,1,4704,Everyuth Naturals Walnut Scrub | 50g | Pack of 1,FMCGNF,KVI
FMCGNF,WB27354,WB,2,27354,Parachute Coconut Oil Bottle 300ml,FMCGNF,KVI
FMCGNF,CG4330,CG,3,4330,Good knight Power Activ+ Liquid Vapourizer Refill 45ml,FMCGNF,KVI
FMCGNF,JH8305,JH,1,8305,Dabur Red Paste 200g,FMCGNF,KVI
FMCGNF,JH1326,JH,1,1326,Clean & Clear Foaming Face Wash 100ml,FMCGNF,KVI
FMCGNF,CG12463,CG,3,12463,Parachute Coconut Oil Bottle 200ml,FMCGNF,KVI
FMCGNF,JH77772,JH,1,77772,Colin Sparkling Shine Glass & Multisurface Cleaner 500ml,FMCGNF,KVI
FMCGNF,WB10804,WB,2,10804,Colgate Active Salt Toothpaste 200g,FMCGNF,KVI
FMCGNF,WB1468,WB,2,1468,Dabur Red Toothpaste 100g,FMCGNF,KVI
FMCGNF,JH87576,JH,1,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,FMCGNF,KVI
FMCGNF,JH8555,JH,1,8555,Sunsilk Black Shampoo 180ml,FMCGNF,KVI
FMCGNF,CG5003,CG,3,5003,Parachute Coconut Oil Bottle | 100ml | Pack of 1,FMCGNF,KVI
FMCGNF,JH4166,JH,1,4166,Pears Pure & Gentle Bathing Bar 75g*4N,FMCGNF,KVI
FMCGNF,WB12463,WB,2,12463,Parachute Coconut Oil Bottle 200ml,FMCGNF,KVI
FMCGNF,WB3911,WB,2,3911,Tresemme Keratin Smooth Argan Oil Shampoo 180ml,FMCGNF,KVI
FMCGNF,WB29164,WB,2,29164,Odonil Assorted Air Freshener | 192g | Pack of 4,FMCGNF,KVI
FMCGNF,JH4170,JH,1,4170,Pears Pure & Gentle Soap | 100g | Pack of 1,FMCGNF,KVI
FMCGNF,JH9964,JH,1,9964,Stay Free Cotton Extra Large 12 Pads,FMCGNF,KVI
FMCGNF,WB8396,WB,2,8396,Colgate Strong Teeth Toothpaste | 250g x 2 | Pack of 2,FMCGNF,KVI
FMCGNF,JH69635,JH,1,69635,Glow & Lovely Advanced Multivitamin Face Cream 110g,FMCGNF,KVI
FMCGNF,WB8305,WB,2,8305,Dabur Red Paste 200g,FMCGNF,KVI
FMCGNF,JH4732,JH,1,4732,Himalaya Purifying Neem Face Wash | 200ml | Buy 1 Get 1 Free,FMCGNF,KVI
FMCGNF,WB10665,WB,2,10665,Dettol Original Liquid Hand Wash 650ml,FMCGNF,KVI
FMCGNF,JH85252,JH,1,85252,Garnier Bright Complete Vitamin C Foam Face Wash 50g,FMCGNF,KVI
FMCGNF,JH11600,JH,1,11600,Loreal Paris Total Repair 5 Damaged Hair shampoo 180ml,FMCGNF,KVI
FMCGNF,CG11272,CG,3,11272,Colgate Strong Teeth Toothpaste (Free 15% Extra) 100 g,FMCGNF,KVI
FMCGNF,WB4114,WB,2,4114,Godrej No 1 Lime And Aloevera Soap 100g 5 Pcs,FMCGNF,KVI
FMCGNF,WB4093,WB,2,4093,Fiama Gel Bar Soap Blackcurrant And Bearberry | 625g| Pack of 5,FMCGNF,KVI
FMCGNF,JH16574,JH,1,16574,Gillette Venus Razor Pink | 1N | Pack of 1,FMCGNF,KVI
FMCGNF,CG5056,CG,3,5056,Surf Excel Easy Wash Detergent Powder 1.5 Kg,FMCGNF,KVI
FMCGNF,WB4732,WB,2,4732,Himalaya Purifying Neem Face Wash | 200ml | Buy 1 Get 1 Free,FMCGNF,KVI
FMCGNF,CG4261,CG,3,4261,Pitambari Copper Brass Cleaner 200g,FMCGNF,KVI
FMCGNF,CG5024,CG,3,5024,Sensodyne Repair & Protect 100g,FMCGNF,KVI
FMCGNF,CG23525,CG,3,23525,Sensodyne Sensitive Soft Toothbrush | Buy 2 Get 1 Free | Pack of 3,FMCGNF,KVI
FMCGNF,WB8280,WB,2,8280,Hit Cockroaches Killer Spray 625ml,FMCGNF,KVI
FMCGNF,CG1363,CG,3,1363,Colgate Dental Cream Strong Teeth Toothpaste 200g,FMCGNF,KVI
FMCGNF,JH23407,JH,1,23407,Sensodyne Sensitive Toothbrush 1N,FMCGNF,KVI
FMCGNF,WB12422,WB,2,12422,Lifebuoy Germ Expert Soap | 125g | Pack of 4,FMCGNF,KVI
FMCGNF,CG97055,CG,3,97055,Santoor Sandal & Turmeric Soap 125gm x 4 N,FMCGNF,KVI
FMCGNF,JH10031,JH,1,10031,Sunsilk Stunning Black Shine Shampoo 350ml,FMCGNF,KVI
FMCGNF,JH32983,JH,1,32983,Parachute Advanced Gold Coconut Hair Oil 190 Ml,FMCGNF,KVI
FMCGNF,JH12963,JH,1,12963,Dove Nutritive Solution Hair Fall Rescue Shampoo 180ml,FMCGNF,KVI
FMCGNF,CG4172,CG,3,4172,Pears Pure And Gentle Body Wash 250ml,FMCGNF,KVI
FMCGNF,CG5028,CG,3,5028,Sensodyne Toothpaste Fresh Gel 75g,FMCGNF,KVI
FMCGNF,CG11207,CG,3,11207,Harpic Lemon Bathroom Cleaner 500ml,FMCGNF,KVI
FMCGNF,CG5026,CG,3,5026,Sensodyne Toothpaste Fresh Gel 150g,FMCGNF,KVI
FMCGNF,JH1492,JH,1,1492,Denver Hamilton Deodorant | 150 ml | Pack of 1,FMCGNF,KVI
FMCGNF,WB33011,WB,2,33011,Close Up Everfresh Plus Zinc Fresh Technology Toothpaste 150g,FMCGNF,KVI
FMCGNF,CG4114,CG,3,4114,Godrej No 1 Lime And Aloevera Soap 100g 5 Pcs,FMCGNF,KVI
FMCGNF,WB10812,WB,2,10812,Colgate Visible White Toothpaste 100g,FMCGNF,KVI
FMCGNF,JH4734,JH,1,4734,Himalaya Purifying Neem Face Wash Tube 150ml,FMCGNF,KVI
FMCGNF,JH4335,JH,1,4335,Hit Cockroach Repellent | 400ml | Pack of 1,FMCGNF,KVI
FMCGNF,JH87465,JH,1,87465,Good Knight Gold Flash Liquid Vapouriser Refill 1N,FMCGNF,KVI
FMCGNF,WB15846,WB,2,15846,Surf Excel Detergent Bar | 200g x 4 | Pack of 4,FMCGNF,KVI
FMCGNF,WB4765,WB,2,4765,Himalaya Herbals Complete Care Toothpaste 150g,FMCGNF,KVI
FMCGNF,WB11600,WB,2,11600,Loreal Paris Total Repair 5 Damaged Hair shampoo 180ml,FMCGNF,KVI
FMCGNF,CG33011,CG,3,33011,Close Up Everfresh Plus Zinc Fresh Technology Toothpaste 150g,FMCGNF,KVI
FMCGNF,JH4201,JH,1,4201,Santoor Sandal & Turmeric Soap | 4x100g | Pack of 4,FMCGNF,KVI
FMCGNF,WB3892,WB,2,3892,Streax Hair Serum Vitamin C with Walnut Oil 45ml,FMCGNF,KVI
FMCGNF,JH3739,JH,1,3739,Garnier Color Naturals Natural Black Shade 1 Hair Color 70ml + 60g,FMCGNF,KVI
FMCGNF,WB9244,WB,2,9244,Colgate Anticavity Dental Care Toothpaste 200g+100g & Brush Free,FMCGNF,KVI
FMCGNF,WB4736,WB,2,4736,Himalaya Purifying Neem Face Wash 100ml,FMCGNF,KVI
FMCGNF,WB1332,WB,2,1332,Clinic Plus Strong & Long Health Shampoo 175ml,FMCGNF,KVI
FMCGNF,CG69709,CG,3,69709,Lux Fresh Glow 100g 4N,FMCGNF,KVI
FMCGNF,CG77213,CG,3,77213,Active Wheel 2 In 1 Detergent Powder 2 Kg,FMCGNF,KVI
FMCGNF,JH72174,JH,1,72174,Dove Pink Beauty Bathing Bar 100g,FMCGNF,KVI
FMCGNF,CG1613,CG,3,1613,Godrej Cinthol Lime Soap 75g Set Of 4,FMCGNF,KVI
FMCGNF,JH97517,JH,1,97517,Dettol Original Soap 150g Pack Of 4,FMCGNF,KVI
FMCGNF,CG4201,CG,3,4201,Santoor Sandal & Turmeric Soap | 4x100g | Pack of 4,FMCGNF,KVI
FMCGNF,JH4985,JH,1,4985,Parachute Advanced Aloe Vera Enriched Coconut Hair Oil 250ml,FMCGNF,KVI
FMCGNF,WB4724,WB,2,4724,Himalaya Face Wash Purifying Neem Tube 50ml,FMCGNF,KVI
FMCGNF,CG1562,CG,3,1562,Dove Cream Beauty Bathing Bar 100g,FMCGNF,KVI
FMCGNF,WB10809,WB,2,10809,Colgate Max Fresh Cooling Crystals Peppermint Ice Toothpaste | 70g + 11g Free | Pack of 1,FMCGNF,KVI
FMCGNF,JH4337,JH,1,4337,Hit Hidden Cockroaches Repellant 200ml,FMCGNF,KVI
FMCGNF,CG13725,CG,3,13725,Dove Cream Beauty Bathing Bar 125*3 Set,FMCGNF,KVI
FMCGNF,JH97027,JH,1,97027,Dettol Icy Cool Soap 100g x 5N,FMCGNF,KVI
FMCGNF,CG4985,CG,3,4985,Parachute Advanced Aloe Vera Enriched Coconut Hair Oil 250ml,FMCGNF,KVI
FMCGNF,WB1327,WB,2,1327,Clean & Clear Foaming Face Wash 50ml,FMCGNF,KVI
FMCGNF,JH11989,JH,1,11989,Sensodyne Repair And Protect Toothpaste 70g,FMCGNF,KVI
FMCGNF,WB8555,WB,2,8555,Sunsilk Black Shampoo 180ml,FMCGNF,KVI
FMCGNF,CG36818,CG,3,36818,Medimix Ayurvedic 18 Herbs Soap 450g,FMCGNF,KVI
FMCGNF,WB15865,WB,2,15865,Tresemme Keratin Smooth With Keratin & Argan Shampoo 340ml,FMCGNF,KVI
FMCGNF,JH77843,JH,1,77843,L'Oréal Paris Hyaluron Moisture Hyaluronic Acid Shampoo | 180ml | Pack of 1,FMCGNF,KVI
FMCGNF,CG97517,CG,3,97517,Dettol Original Soap 150g Pack Of 4,FMCGNF,KVI
FMCGNF,CG965,CG,3,965,Bajaj Almond Drops Hair Oil 285ml,FMCGNF,KVI
FMCGNF,JH4173,JH,1,4173,Pears Soft & Fresh Soap Bar 100g,FMCGNF,KVI
FMCGNF,JH3810,JH,1,3810,Livon Silky Hair Serum 50ml,FMCGNF,KVI
FMCGNF,CG10666,CG,3,10666,Dettol Skincare Liquid Hand Wash 675ml,FMCGNF,KVI
FMCGNF,WB4987,WB,2,4987,Parachute Advanced Gold Coconut Hair Oil 500ml | Pack of 1,FMCGNF,KVI
FMCGNF,CG4288,CG,3,4288,Surf Excel Quick Wash Detergent 500g,FMCGNF,KVI
FMCGNF,WB12963,WB,2,12963,Dove Nutritive Solution Hair Fall Rescue Shampoo 180ml,FMCGNF,KVI
FMCGNF,CG4109,CG,3,4109,Godrej No 1 Jasmine Milk Cream 5x100g + B4 G1F + Rotomac,FMCGNF,KVI
FMCGNF,CG8408,CG,3,8408,Dove Beauty Bathing Bar 3x75g,FMCGNF,KVI
FMCGNF,WB1326,WB,2,1326,Clean & Clear Foaming Face Wash 100ml,FMCGNF,KVI
FMCGNF,JH4724,JH,1,4724,Himalaya Face Wash Purifying Neem Tube 50ml,FMCGNF,KVI
FMCGNF,WB4335,WB,2,4335,Hit Cockroach Repellent | 400ml | Pack of 1,FMCGNF,KVI
FMCGNF,CG4115,CG,3,4115,Godrej No 1 Sandal Turmeric Soap 100g 5 Pcs,FMCGNF,KVI
FMCGNF,CG78656,CG,3,78656,Sensodyne Sensitive Soft Toothbrush 4N,FMCGNF,KVI
FMCGNF,WB3822,WB,2,3822,Loreal Paris Fall Repairs 3x Shampoo 180ml,FMCGNF,KVI
FMCGNF,WB77843,WB,2,77843,L'Oréal Paris Hyaluron Moisture Hyaluronic Acid Shampoo | 180ml | Pack of 1,FMCGNF,KVI
FMCGNF,JH1578,JH,1,1578,Dove Daily Shine Shampoo 180ml,FMCGNF,KVI
FMCGNF,WB85722,WB,2,85722,Pepsodent Advanced Anti Germ Formula Toothpaste 200g,FMCGNF,KVI
FMCGNF,CG4170,CG,3,4170,Pears Pure & Gentle Soap | 100g | Pack of 1,FMCGNF,KVI
FMCGNF,WB3910,WB,2,3910,Tresemme Hair Fall Defence Shampoo 185ml,FMCGNF,KVI
FMCGNF,WB1613,WB,2,1613,Godrej Cinthol Lime Soap 75g Set Of 4,FMCGNF,KVI
FMCGNF,CG11600,CG,3,11600,Loreal Paris Total Repair 5 Damaged Hair shampoo 180ml,FMCGNF,KVI
FMCGNF,WB33009,WB,2,33009,Close Up Everfresh Plus Zinc Fresh Technology Toothpaste 2x150g,FMCGNF,KVI
FMCGNF,WB10807,WB,2,10807,Colgate Max Fresh Cooling Crystals Peppermint Ice Toothpaste 300g,FMCGNF,KVI
FMCGNF,JH78652,JH,1,78652,Bajaj 100% Pure Coconut Oil | 547.2g | Pack of 1,FMCGNF,KVI
FMCGNF,JH14452,JH,1,14452,Santoor Classic Gentle Hand Wash 650ml,FMCGNF,KVI
FMCGNF,WB11595,WB,2,11595,Sunsilk Thick And Long Shampoo 350ml,FMCGNF,KVI
FMCGNF,WB3798,WB,2,3798,Loreal Hair Total Repair Hair Conditioner 180ml,FMCGNF,KVI
FMCGNF,CG4724,CG,3,4724,Himalaya Face Wash Purifying Neem Tube 50ml,FMCGNF,KVI
FMCGNF,CG8555,CG,3,8555,Sunsilk Black Shampoo 180ml,FMCGNF,KVI
FMCGNF,CG4736,CG,3,4736,Himalaya Purifying Neem Face Wash 100ml,FMCGNF,KVI
FMCGNF,WB3819,WB,2,3819,Loreal Paris 6 Oil Nourishing Conditioner 180ml,FMCGNF,KVI
FMCGNF,JH11708,JH,1,11708,Dove Daily Shine Conditioner 175ml,FMCGNF,KVI
FMCGNF,CG15996,CG,3,15996,Godrej No. 1 Rosewater Almond Soap Bar 100gx5N B4G1 Free,FMCGNF,KVI
FMCGNF,WB10031,WB,2,10031,Sunsilk Stunning Black Shine Shampoo 350ml,FMCGNF,KVI
FMCGNF,CG4337,CG,3,4337,Hit Hidden Cockroaches Repellant 200ml,FMCGNF,KVI
FMCGNF,WB81190,WB,2,81190,Lakme Blush & Glow Strawberry Blast Face wash 100g,FMCGNF,KVI
FMCGNF,CG1611,CG,3,1611,Godrej Cinthol Cool Soap 75g*4,FMCGNF,KVI
FMCGNF,CG1327,CG,3,1327,Clean & Clear Foaming Face Wash 50ml,FMCGNF,KVI
FMCGNF,WB13737,WB,2,13737,Dove Hair Fall Rescue Shampoo 340ml,FMCGNF,KVI
FMCGNF,CG12968,CG,3,12968,Garnier Bright Complete Foam Face Wash 100g,FMCGNF,KVI
FMCGNF,CG33009,CG,3,33009,Close Up Everfresh Plus Zinc Fresh Technology Toothpaste 2x150g,FMCGNF,KVI
FMCGNF,CG32983,CG,3,32983,Parachute Advanced Gold Coconut Hair Oil 190 Ml,FMCGNF,KVI
FMCGNF,CG72174,CG,3,72174,Dove Pink Beauty Bathing Bar 100g,FMCGNF,KVI
FMCGNF,JH1507,JH,1,1507,Dettol Hand Wash Original 175ml,FMCGNF,KVI
FMCGNF,CG97042,CG,3,97042,Dettol Skincare Soap 100gX 4N,FMCGNF,KVI
FMCGNF,WB97517,WB,2,97517,Dettol Original Soap 150g Pack Of 4,FMCGNF,KVI
FMCGNF,CG78652,CG,3,78652,Bajaj 100% Pure Coconut Oil | 547.2g | Pack of 1,FMCGNF,KVI
FMCGNF,CG76388,CG,3,76388,Close Up Everfresh Plus Zinc Fresh Technology Toothpaste 80g,FMCGNF,KVI
FMCGNF,CG1326,CG,3,1326,Clean & Clear Foaming Face Wash 100ml,FMCGNF,KVI
FMCGNF,CG87576,CG,3,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,FMCGNF,KVI
FMCGNF,WB1568,WB,2,1568,Dove Daily Shine Shampoo 340ml,FMCGNF,KVI
FMCGNF,WB1611,WB,2,1611,Godrej Cinthol Cool Soap 75g*4,FMCGNF,KVI
FMCGNF,CG5045,CG,3,5045,Liril Lime All Day Freshness Soap | 125g | Pack of 1,FMCGNF,KVI
FMCGNF,WB8391,WB,2,8391,Clinic Plus Strong & Long Health Shampoo 355ml,FMCGNF,KVI
FMCGNF,CG8391,CG,3,8391,Clinic Plus Strong & Long Health Shampoo 355ml,FMCGNF,KVI
FMCGNF,CG96223,CG,3,96223,Godrej No. 1 Lime Aloe Vera Soap 150 g x 4 N,FMCGNF,KVI
FMCGNF,CG1578,CG,3,1578,Dove Daily Shine Shampoo 180ml,FMCGNF,KVI
FMCGNF,JH12422,JH,1,12422,Lifebuoy Germ Expert Soap | 125g | Pack of 4,FMCGNF,KVI
FMCGNF,WB14796,WB,2,14796,Tresemme Smooth & Shine Shampoo 580ml,FMCGNF,KVI
FMCGNF,CG4113,CG,3,4113,Godrej Kesar Milk Cream Soap 100g 5 Pcs,FMCGNF,KVI
FMCGNF,CG83737,CG,3,83737,Parachute Advansed Gold Coconut Hair Oil 280ml,FMCGNF,KVI
FMCGNF,CG82004,CG,3,82004,Ponds Super Light Gel Hydrated Glow 100ml,FMCGNF,KVI
FMCGNF,CG23648,CG,3,23648,Lux Creamy Perfection Soap 4Nx125g,FMCGNF,KVI
FMCGNF,CG33004,CG,3,33004,Ponds Dream Flower Fragant Talcum Powder 80g,FMCGNF,KVI
FMCGNF,WB4982,WB,2,4982,Nihar Naturals Hair Oil Methi Extract Jasmine | 400ml | Pack of 1,FMCGNF,KVI
FMCGNF,JH46920,JH,1,46920,Mortein Insta Mosquito Repellent Refill | 45ml | Pack of 3 (B2G1 Free),FMCGNF,KVI
FMCGNF,WB5185,WB,2,5185,Surf Excel Easy Wash 3 Kg,FMCGNF,KVI
FMCGNF,CG3810,CG,3,3810,Livon Silky Hair Serum 50ml,FMCGNF,KVI
FMCGNF,WB9271,WB,2,9271,Loreal Paris Excellence Creme Black Hair Color 100g+72ml,FMCGNF,KVI
FMCGNF,JH3555,JH,1,3555,Glow & Lovely Advance Multi Vitamin Face Cream 80g,FMCGNF,KVI
FMCGNF,JH3527,JH,1,3527,Glow & Lovely Advanced Multi Vitamin Cream 25g,FMCGNF,KVI
FMCGNF,WB11732,WB,2,11732,7up 2.25 Ltr,FMCGF,KVI
FMCGNF,JH11732,JH,1,11732,7up 2.25 Ltr,FMCGF,KVI
FMCGNF,CG11732,CG,3,11732,7up 2.25 Ltr,FMCGF,KVI
FMCGNF,CG69697,CG,3,69697,Agrawals 420 Instant Idli Mix 500g,FMCGF,KVI
FMCGNF,CG69698,CG,3,69698,Agrawals 420 Khaman Dhokla Instant Mix 500g,FMCGF,KVI
FMCGNF,CG73549,CG,3,73549,Agrawals 420 Special Papad 200g,FMCGF,KVI
FMCGNF,CG872,CG,3,872,Amul Chocominis 250g,FMCGF,KVI
FMCGNF,WB872,WB,2,872,Amul Chocominis 250g,FMCGF,KVI
FMCGNF,JH872,JH,1,872,Amul Chocominis 250g,FMCGF,KVI
FMCGNF,WB886,WB,2,886,Amul Homogenised Standardised Milk - 1Ltr,FMCGF,KVI
FMCGNF,JH918,JH,1,918,Amul Pasteurised Butter | 500g | Pack of 1,FMCGF,KVI
FMCGNF,WB917,WB,2,917,Amul Pasteurised Butter 100g,FMCGF,KVI
FMCGNF,JH917,JH,1,917,Amul Pasteurised Butter 100g,FMCGF,KVI
FMCGNF,CG917,CG,3,917,Amul Pasteurised Butter 100g,FMCGF,KVI
FMCGNF,WB919,WB,2,919,Amul Pasteurised Butter 200g Tub,FMCGF,KVI
FMCGNF,CG937,CG,3,937,Amul Taaza Toned Milk Tetra Pack - 1Ltr,FMCGF,KVI
FMCGNF,WB937,WB,2,937,Amul Taaza Toned Milk Tetra Pack - 1Ltr,FMCGF,KVI
FMCGNF,WB944,WB,2,944,Amulya Dairy Whitener 500g,FMCGF,KVI
FMCGNF,JH944,JH,1,944,Amulya Dairy Whitener 500g,FMCGF,KVI
FMCGNF,JH97240,JH,1,97240,Ayush Moong Mix 500g,FMCGF,KVI
FMCGNF,JH67088,JH,1,67088,Bagrrys Choco Fills+ 250g,FMCGF,KVI
FMCGNF,JH43502,JH,1,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,WB43502,WB,2,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,CG43502,CG,3,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,WB43513,WB,2,43513,Bagrrys White Oats 1 Kg,FMCGF,KVI
FMCGNF,CG67199,CG,3,67199,Bagrrys White Oats 500g,FMCGF,KVI
FMCGNF,WB976,WB,2,976,Bikaji Namkeen All In One Kuch Kuch 400g,FMCGF,KVI
FMCGNF,WB977,WB,2,977,Bikaji Namkeen Bikaneri Bhujia 400g,FMCGF,KVI
FMCGNF,JH75585,JH,1,75585,Britannia 50 50 Maska Chaska Biscuits 300g,FMCGF,KVI
FMCGNF,CG97165,CG,3,97165,Britannia Good Day Butter Jeera Cookies 450g,FMCGF,KVI
FMCGNF,CG16921,CG,3,16921,Britannia Good Day Cashew Cookies | 565g | Pack of 1,FMCGF,KVI
FMCGNF,CG43506,CG,3,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,JH43506,JH,1,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,WB43506,WB,2,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,JH16952,JH,1,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
FMCGNF,CG16952,CG,3,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
FMCGNF,WB16952,WB,2,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
